"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","RT @CathyCongress: #BlackRock is making Modest Fees of 40 million $ off winning an exclusive Fed job to buy back bonds due to #Covid cris",FALSE,0,NA,2020-05-19 23:56:04,FALSE,NA,"1262894826653126656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MamaTraxia",213,TRUE,FALSE,NA,NA
"81","RT @WitzkeforDE: Globalist @ChrisCoonsforDE sees the #COVID19 crisis as an opportunity to import 40,000 foreign workers. 

American worker",FALSE,0,NA,2020-05-19 23:56:01,FALSE,NA,"1262894813298462720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","noonehereyet",143,TRUE,FALSE,NA,NA
"82","RT @OSUbigdata: Assistant Professor Ayaz Hyder (@ayazhyder) of @OSUPublicHealth is developing a shared #data resource with the support of @",FALSE,0,NA,2020-05-19 23:56:00,FALSE,NA,"1262894807258664961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErinAJoyce1",3,TRUE,FALSE,NA,NA
"83","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 23:55:57,FALSE,NA,"1262894794583531521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rightwingertoo",1624,TRUE,FALSE,NA,NA
"84","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 23:55:55,FALSE,NA,"1262894786631081984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wokemom209",1624,TRUE,FALSE,NA,NA
"85","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 23:55:48,FALSE,NA,"1262894760446091264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReenieR4",1624,TRUE,FALSE,NA,NA
"86","RT @preZBiz: .@MayorOfMadison @src2 is investing in the #MadisonBlackChamber and @Latino_Chamber to help businesses during the #COVID-19 cr",FALSE,0,NA,2020-05-19 23:55:46,FALSE,NA,"1262894750253961217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","src2",4,TRUE,FALSE,NA,NA
"87","RT @RealNatalieRowe: Today the Corona R Rate is up and the Government now claims the the figures are from 2 weeks ago ! ... theyre now jus",FALSE,0,NA,2020-05-19 23:55:45,FALSE,NA,"1262894745073987584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bythecoast2",93,TRUE,FALSE,NA,NA
"88","RT @_MariettaDavis: Around the world, more than 100,000 cruise ship workers are still stranded at sea with at least 50 ships with Covid-19",FALSE,0,NA,2020-05-19 23:55:45,FALSE,NA,"1262894744478285824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theShofarBlast",24,TRUE,FALSE,NA,NA
"89","RT @Cleavon_MD: Elmsford, NY
7 y.o. Adwaith Sunish DIED from #COVID

He is survived by his parents, Sanish Sukumaran and Deepa Saseendran,",FALSE,0,NA,2020-05-19 23:55:43,FALSE,NA,"1262894738115624964",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Brandon1000mg",61,TRUE,FALSE,NA,NA
"90","PA Real Estate Industry Gets Back in Business, With Restrictions https://t.co/SAW3UE6hnb via @SauconSource #realestate #covid #PA",FALSE,0,NA,2020-05-19 23:55:42,FALSE,NA,"1262894734789541890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SauconSource",0,FALSE,FALSE,NA,NA
"91","RT @WitzkeforDE: Globalist @ChrisCoonsforDE sees the #COVID19 crisis as an opportunity to import 40,000 foreign workers. 

American worker",FALSE,0,NA,2020-05-19 23:55:40,FALSE,NA,"1262894726321246208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jim_Peoples_",143,TRUE,FALSE,NA,NA
"92","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 23:55:37,FALSE,NA,"1262894713213984770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mobycat6969",1624,TRUE,FALSE,NA,NA
"93","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 23:55:35,FALSE,NA,"1262894705743925249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cthetropics",1624,TRUE,FALSE,NA,NA
"94","RDNs: #ActionAlert Urge the Senate to prioritize nutrition programs, services and employees.  #eatrightPRO #SNAP https://t.co/35pBou5z1D",FALSE,2,NA,2020-05-19 23:55:35,TRUE,NA,"1262894702828965888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NanaAtaaMSRD",0,FALSE,FALSE,NA,NA
"95","RT @delawaredave: @SenSchumer .@SenSchumer @NYGovCuomo and @NYCMayor are the THREE STOOGES OF #COVID19 .

NY is 45% of USA deaths, only 6%",FALSE,0,NA,2020-05-19 23:55:27,FALSE,NA,"1262894671589593088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnnyoc1130",3,TRUE,FALSE,NA,NA
"96","RT @RobertKennedyJr: HUGE CONFLICT OF INTEREST: The former #pharma executive tapped by President #Trump to lead the federal government's hu",FALSE,0,NA,2020-05-19 23:55:20,FALSE,NA,"1262894640409305089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InItTogether_Q",1246,TRUE,FALSE,NA,NA
"97","#straitstimesisoverparty
#COVID
#TuesdayThoughts
Check out Joshua Norton 's video! #TikTok https://t.co/caWtYSbdJo",FALSE,1,NA,2020-05-19 23:55:15,FALSE,NA,"1262894619488145418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnorton0304",0,FALSE,FALSE,NA,NA
"98","RT @WitzkeforDE: Globalist @ChrisCoonsforDE sees the #COVID19 crisis as an opportunity to import 40,000 foreign workers. 

American worker",FALSE,0,NA,2020-05-19 23:55:11,FALSE,NA,"1262894603377823751",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbcregular",143,TRUE,FALSE,NA,NA
"99","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 23:55:11,FALSE,NA,"1262894601402269697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeplorableScot",1624,TRUE,FALSE,NA,NA
"100","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 23:55:08,FALSE,NA,"1262894589255364608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DomesticAplgst",1624,TRUE,FALSE,NA,NA
"101","RT @DaniGramFLA: #FoxNews Doesn't Think This Man Is Fit to Be President | The Daily Show

They have some nerve when this...this thing...rea",FALSE,0,NA,2020-05-19 23:55:05,FALSE,NA,"1262894577918369792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mort601",1,TRUE,FALSE,NA,NA
"102","40     How are#writers using #socialmedia to deal with the #COVID-19 #pandemic? Read my #blogpost to find ou https://t.co/6L6GP0yep0",FALSE,1,NA,2020-05-19 23:55:04,TRUE,NA,"1262894574202163203",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","conpsweeney",0,FALSE,FALSE,NA,NA
"103","Join us now for the next Rooted in Research: The Power of Financial Health &amp; Entrepreneurship. Hosted by Alpha Kapp https://t.co/Q1LPWNETl0",FALSE,2,NA,2020-05-19 23:55:04,TRUE,NA,"1262894573392736257",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DREF_1967",1,FALSE,FALSE,NA,NA
"104","RT @BigDaddyLiberty: You cant have it two ways, government.

Either a #Lockdown slows the spread or it doesnt.

What would be the point o",FALSE,0,NA,2020-05-19 23:55:01,FALSE,NA,"1262894563045314564",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Senkard44",92,TRUE,FALSE,NA,NA
"105","RT @SlyngCartoons: Someone needs to spell it out for Donnie. #MorbidlyObesePOTUS #TrumpIsMorbidlyObese #COVID19 #coronavirus #TrumpVirus #c",FALSE,0,NA,2020-05-19 23:55:00,FALSE,NA,"1262894556594479104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sorrylou1980",15,TRUE,FALSE,NA,NA
"106","RT @ammar_alamir: MAKKAH | 16 MAY  2020 
.
.
.
#makkah #covid #ramadan #mecca #ammar_alamir 
# #_ # #_ #",FALSE,0,NA,2020-05-19 23:54:58,FALSE,NA,"1262894549749432325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Polat70684993",15,TRUE,FALSE,NA,NA
"107","RT @YvetteBWilliams: THIS... ""Rebekah Jones, the architect and onetime manager of Florida's #COVID-19 dashboard, said on Monday she was rem",FALSE,0,NA,2020-05-19 23:54:56,FALSE,NA,"1262894541713149953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Venezue11184556",145,TRUE,FALSE,NA,NA
"108","RT @TinaBug23: If I die FROM #politics will it be labeled as a #covid death?",FALSE,0,NA,2020-05-19 23:54:52,FALSE,NA,"1262894522993987584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZRonda144",5,TRUE,FALSE,NA,NA
"109","RT @WitzkeforDE: Globalist @ChrisCoonsforDE sees the #COVID19 crisis as an opportunity to import 40,000 foreign workers. 

American worker",FALSE,0,NA,2020-05-19 23:54:43,FALSE,NA,"1262894485685637120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nichole59468966",143,TRUE,FALSE,NA,NA
"110","RT @InsidersABC: The Morrison government warns the national broadcaster it expects the ABC to defer wage rises, to bring it in line with ot",FALSE,0,NA,2020-05-19 23:54:40,FALSE,NA,"1262894474008637440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Laup561",33,TRUE,FALSE,NA,NA
"111","RT @ProjectLincoln: .@ThomTillis' silence in the face of Trumps negligent handling of #covid-19 is disgraceful.

Among 83,000+ Americans d",FALSE,0,NA,2020-05-19 23:54:40,FALSE,NA,"1262894472343494656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elizabe41945114",8602,TRUE,FALSE,NA,NA
"112","RT @InsidersABC: The Morrison government warns the national broadcaster it expects the ABC to defer wage rises, to bring it in line with ot",FALSE,0,NA,2020-05-19 23:54:34,FALSE,NA,"1262894446997393409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","purposeaus",33,TRUE,FALSE,NA,NA
"113","RT @LinaHidalgoTX: Done. We just finalized $30 Million for #COVID relief. Grants of $1,200 to $1,500 for the lowest income families to spen",FALSE,0,NA,2020-05-19 23:54:25,FALSE,NA,"1262894409940598790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","texazucena11",337,TRUE,FALSE,NA,NA
"114","Let me be 100% and abundantly clear Trump and his illegitimate Administration ignored what was happening in China w https://t.co/W1KO00wJHq",FALSE,0,NA,2020-05-19 23:54:24,TRUE,NA,"1262894406107123720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","williambakshi14",0,FALSE,FALSE,NA,NA
"115","Only #GOP governors like in Nebraska, Florida , South Dakots and #DonaldTrump seeking to hide cover up , discredit https://t.co/NFxHBcMZ3S",FALSE,0,NA,2020-05-19 23:54:18,TRUE,NA,"1262894382497308673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArtL7",0,FALSE,FALSE,NA,NA
"116","RT @SeanCordicon: Hydroxychloroquine was used in SHANGHAI as the first line of treatment, said Arguedas.

Is this why China was on lockdo",FALSE,0,NA,2020-05-19 23:54:17,FALSE,NA,"1262894378583982080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ilovelife142AM",74,TRUE,FALSE,NA,NA
"117","RT @JMRothberg: #Covid disrupts. Like World War II. We just got permission @ButterflyNetInc to send our $2,000 ultrasound to your house, @H",FALSE,0,NA,2020-05-19 23:54:16,FALSE,NA,"1262894373513187329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarah_cone",25,TRUE,FALSE,NA,NA
"118","RT @evankirstel: It hunts, and killls, #covid #COVID19 #Coronavirus  #iot #ai #hospitals #HealthTech  @IrmaRaste @eViRaHealth https://t.co",FALSE,0,NA,2020-05-19 23:54:10,FALSE,NA,"1262894349014257672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","franklin_tech",7,TRUE,FALSE,NA,NA
"119","RT @OneVenusThrow: Masks At The #Beach? 
#LosAngeles County Says You Are Required To Wear One When Out Of The Water
https://t.co/uXAaSevc",FALSE,0,NA,2020-05-19 23:54:06,FALSE,NA,"1262894329623916544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seila39726198",1,TRUE,FALSE,NA,NA
"120","#globalbuzz The total number of positive #COVID-19 patients in Sri Lanka crossed the 1,000 mark after 28 new patien https://t.co/M4A9NAjUh0",FALSE,0,NA,2020-05-19 23:54:05,TRUE,NA,"1262894327086211072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernamaradio",0,FALSE,FALSE,NA,NA
"121","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 23:54:03,FALSE,NA,"1262894317791850496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Barnes_Law",1624,TRUE,FALSE,NA,NA
"122","RT @xamat: Just found out @kdd_news has a Health Day with a special interest in AI for #COVID. A bit late, but we'll see if we can send som",FALSE,0,NA,2020-05-19 23:53:58,FALSE,NA,"1262894297516474369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","denisparra",2,TRUE,FALSE,NA,NA
"123","RT @michaelgwaltz: The @WHO's allegiance to #China's communist government has been on full display during the #COVID pandemic. 

@realDonal",FALSE,0,NA,2020-05-19 23:53:55,FALSE,NA,"1262894285524922368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyheypeachy",1464,TRUE,FALSE,NA,NA
"124","05-19-2020 15:25:04 PDT #q #covid 

https:&lt;em&gt;//&lt;/em&gt;https://t.co/F81gKyczrt
""Hydroxychloroquine was used in Shangh https://t.co/WqrQSo42Tx",FALSE,0,NA,2020-05-19 23:53:51,TRUE,NA,"1262894265736314883",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gagegorman",0,FALSE,FALSE,NA,NA
"125","RT @Wendy_Bacon: Did you notice that the hype about #Covid app had quickly died down. Talk about oversell by #Morrison #Murphy &amp; others. #C",FALSE,0,NA,2020-05-19 23:53:49,FALSE,NA,"1262894260262539270",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","43a6f0ce5dac4ea",37,TRUE,FALSE,NA,NA
"126","Launch a CBD Business from Home. Join Jovens Moncoeur tonight at 5:00 pm PDT and 8:00 pm EDT.Pre-register https://t.co/Ig04FmcbjY",FALSE,2,NA,2020-05-19 23:53:47,TRUE,NA,"1262894251819577349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","home_cbd",0,FALSE,FALSE,NA,NA
"127","RT @AHickinbotham: Cummins should never have been pushing SAGE one way or the other.

#EndLockDown #COVID https://t.co/Sg00Nr0d2C",FALSE,0,NA,2020-05-19 23:53:47,FALSE,NA,"1262894249013583884",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ThomasH99807418",2,TRUE,FALSE,NA,NA
"128","RT @beth78710179: Do for #ALS what you did for #COVID. #ALS is 100% fatal! @HHS_ASH @realdonaldtrump @US_FDA @NIH @NIHDirector @SteveFDA
 @",FALSE,0,NA,2020-05-19 23:53:46,FALSE,NA,"1262894247990251520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wayne37739596",19,TRUE,FALSE,NA,NA
"129","RT @LinaHidalgoTX: Done. We just finalized $30 Million for #COVID relief. Grants of $1,200 to $1,500 for the lowest income families to spen",FALSE,0,NA,2020-05-19 23:53:44,FALSE,NA,"1262894239286988800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robingermancur",337,TRUE,FALSE,NA,NA
"130","RT @_MariettaDavis: Ruairi O Leochain, a school teacher &amp; wildlife activist,decided to make a beehive made entirely out of LEGOsduring hi",FALSE,0,NA,2020-05-19 23:53:44,FALSE,NA,"1262894237345026049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DARKVOX",27,TRUE,FALSE,NA,NA
"131","RT @KimPixler: Do for #ALS what you did for #COVID. #ALS is 100% fatal! @HHS_ASH @realdonaldtrump @US_FDA @NIH @NIHDirector @SteveFDA

@HHS",FALSE,0,NA,2020-05-19 23:53:43,FALSE,NA,"1262894233100398593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wayne37739596",16,TRUE,FALSE,NA,NA
"132","RT @CathyCongress: #BlackRock is making Modest Fees of 40 million $ off winning an exclusive Fed job to buy back bonds due to #Covid cris",FALSE,0,NA,2020-05-19 23:53:43,FALSE,NA,"1262894232999563265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RickHough5",213,TRUE,FALSE,NA,NA
"133","So this #WipeItDownChallenge was this just started by parents to get the mirror in the bathrr cleaned? #TikTok #COVID #",FALSE,1,NA,2020-05-19 23:53:41,FALSE,NA,"1262894225823272964",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csniderfc42",0,FALSE,FALSE,NA,NA
"134","RT @delawaredave: @SenSchumer .@SenSchumer @NYGovCuomo and @NYCMayor are the THREE STOOGES OF #COVID19 .

NY is 45% of USA deaths, only 6%",FALSE,0,NA,2020-05-19 23:53:39,FALSE,NA,"1262894217308844033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bella22537764",3,TRUE,FALSE,NA,NA
"135","RT @DrLeeTaylor: Athlete? Please complete our #COVID-19 Survey: Athletes Training, Attitudes &amp; Beliefs during Global Lockdown. Now 93 coll",FALSE,0,NA,2020-05-19 23:53:38,FALSE,NA,"1262894212233781253",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarioNu01",114,TRUE,FALSE,NA,NA
